"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Hong Kong SAR, China","HKG","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","933506626.081146","1069453209.10205","1195293069.52745","1319462489.32774","1456067411.55945","1543106457.24258","1747703143.25064","1863592866.46368","1950830717.6546","2202474727.58304","2517395094.83","2963143149.5244","3616832701.10256","5268823472.2627","6121313299.94435","6578051548.06289","7531805578.2091","9646289146.28915","11823558297.9269","13642832870.2501","17329434697.8558","18557243304.1705","19766388243.6284","19180752078.4011","20374520337.6823","21939210350.67","24844617021.0039","28975545952.3229","33798616448.8855","38305491096.0397","44199080849.3158","52620058678.1964","61519391261.6593","70440301980.454","81380880906.7854","89921145841.4126","98290084429.1015","108386096795.443","103755697003.344","99864776023.2034","100667804702.742","100989126532.287","96526561438.1515","92844429033.7494","99055341551.1043","104361925089.684","111832307731.919","125922013997.488","131823342066.061","130758662504.193","140327704268.136","157297276464.543","169533417564.85","182189014956.163","193803020337.628","205512397120.669","212558262370.689","228936508751.219","247001594692.862","251065225436.772","",
"Honduras","HND","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","257350000","270350000","286750000","311650000","349550000","380900000","412800000","432550000","470550000","483650000","533800000","524500000","570000000","653500000","766000000","873000000","975000000","1150000000","","","","","","","","","","","","","","","","","","","","","","","5025788748.06018","5546443709.29391","5760267930.47435","6078841665.46607","6557922425.95979","7350201515.48138","8480375968.49994","9615201824.81172","11093922914.9695","11457795936.5126","12373340178.1414","13749787229.5436","14566561721.2417","15156609576.5901","15871111915.8344","16260922661.9033","16700078826.363","17773433076.029","19110267877.6875","20162645612.7466","",
"Heavily indebted poor countries (HIPC)","HPC","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","78271197668.3672","74808410176.5257","77888500703.481","82444777415.9552","96669623569.8781","112730062934.874","113100974691.202","108319688804.146","112279125636.165","112385828675.795","106668525633.18","109242448288.23","95218175649.9947","111369805253.275","115588916524.616","120532664531.579","127863620311.83","129602721375.683","137821307743.786","128801873970.949","141286845053.937","155922096186.534","176525104325.227","201709753620.585","233750605028.558","277413016107.583","329585813386.894","337719515574.062","359247590230.278","391008321307.559","415754830680.249","457049165925.683","477628036892.623","489154617858.57","480201592595.152","497762123197.541","527459446137.736","535493947955.758","",
"Croatia","HRV","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14893480108.3108","15145254602.3722","15641495827.7387","15900327625.3788","14337356842.4737","13580595508.8115","14839046342.0133","17609408694.5341","22123066929.9317","26243385991.256","28721732492.0299","30715068434.2017","36119291744.0787","42629072946.1125","37439051315.1954","35931907628.1884","38170142092.0671","35120219805.2611","36148751757.7504","34881108043.0061","29248886747.0695","30061076980.6232","32130761982.1793","35527286188.124","35146520365.2963","",
"Haiti","HTI","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6618193942.541","6212240518.29872","5898077242.01272","4770796892.61735","5983097200.52594","7124098325.07665","7472114714.94591","9274328165.85246","10203550265.4589","11095121270.2725","11303630689.5289","12546706432.7971","13160458997.0707","14097946260.7182","14568456265.3224","14265686838.5743","13542022932.7804","14355474458.549","16238551998.591","14506142923.8198","",
"Hungary","HUN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19097221596.3069","22376921278.2146","23994681674.502","25102759915.4123","25066168615.6255","24768475178.3039","24358308724.4873","25297527958.0339","26655222230.3747","25700331562.3547","29009921898.8612","36899795356.687","48044423104.6152","57198126915.5761","61938987636.6916","61628870193.4503","76104196686.9579","84791959714.9087","70132216937.9816","69666715023.6641","75126035164.5072","69310573993.5214","70850537562.3058","70699802953.5471","61423253649.3247","64462610559.2196","71769532369.7317","79134162724.284","80232395238.4229","",
"IBRD only","IBD","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","199532315612.904","205459137102.243","219578819397.14","229972228227.816","255157955591.776","269509831936.802","273669043751.412","291468824485.674","306612142827.721","333276294199.754","355939119752.461","389541949331.201","436571910703.179","547987198141.823","676587955253.395","724111146217.172","781514931077.471","888932423983.488","969395449718.98","1144700939574.67","1360432734955.93","1516124563942.42","1512802090838.31","1478764853494.65","1511820100401.27","1570254086303.49","1660110272750.23","1651153076151.4","1785872146209.02","1798206228771.12","2098329456744.28","2274699627677.48","2231023945879.28","2404118462770.85","2647839739113.69","2955056157262.34","3241710221903.03","3433466048947.2","3354216423122.22","3247645845140.88","3473259454670.18","3505090637464.69","3504664460087.73","3868333751268.99","4465059199135.83","5258644216907.32","6068543932444.79","7430885350879.32","8754975400220.19","8582216066650.53","10169115885602.3","11936129407771.6","12736697036413","13557911811148.6","14132169657093.5","13339859502356.4","13566832870182.9","14890538533181.9","15610358223735.1","16183929867479","",
"IDA & IBRD total","IBT","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","221135659816.205","229133590834.184","243905738176.141","256178828608.859","282755458677.008","300053324164.008","305666308013.705","325962660332.5","342303300321.225","371979572757.509","397380728983.085","435058686765.577","483632075414.976","599480263674.11","741322933041.519","801118529302.59","864625075281.176","982766489915.3","1077123023751.49","1272098844405.75","1506987460700.36","1678308196319.13","1674795466057.77","1640179640191.37","1685580046248.63","1761258883562.16","1842674064609.31","1849623919628.23","1994751774629.77","1994875896138.62","2313276062766.62","2496911740753.88","2453018787418.06","2630362075976.78","2869833487474.4","3212265185520.73","3527466947096.15","3731757909561.34","3656993069848.22","3553488906104.16","3798359248135.4","3840041282663.3","3868570957695.55","4270737217050.71","4926165470904.37","5800676238160.53","6685521681302.05","8194429162247.46","9644585103625.1","9480240991412.25","11184468188167.1","13084539247214.6","13948298891834.9","14954478931881.2","15603047798802.7","14858161714500.1","15047618115331.3","16408525902427.9","17203582392592.6","17814439370889.1","",
"IDA total","IDA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","176904763824.799","176689343956.593","175867737331.413","188781758707.055","206858997228.236","198862015782.735","214939260148.561","226236297852.494","210159099178.993","225933363079.892","231639004797.152","232081984760.934","234590467315.249","225689662154.27","262769888049.705","292556813131.465","304644422882.524","311169548687.078","316409487111.057","336017465425.715","346912271924.191","379884125944.422","420136792265.547","481127285747.805","565464438955.924","642785308746.645","796317320535.775","926436637355.455","938510228319.344","1055096603092.3","1179450438196.48","1243415078118.16","1440541982478.94","1518070366389.18","1571048531948.04","1530023197952.28","1563781628251.96","1641425135123","1677575378374.89","",
"IDA blend","IDB","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","60034592738.8406","62617008795.2569","63159543163.8897","69812603345.9019","79452773193.3189","67985374236.6766","70276329077.5666","77031883242.6983","67165170481.0514","71995620927.7075","76498339357.7487","80564784435.2545","81182192023.6335","82866963364.8663","96147698755.2908","110842353662.195","116373861237.079","115238158987.766","117192839973.55","124118570697.972","139585353193.5","157549558413.716","175741044703.593","205129910874.639","249873736258.068","285168168424.816","371929954587.779","424003504291.157","422778556096.315","488808318086.428","558096546685.798","585692565326.011","707005610349.96","751642355576.724","764295979728.472","724036865721.749","717754163685.157","735429272706.915","744007366386.343","",
"Indonesia","IDN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","5254608071.28705","6258690916.04236","7239263803.68098","7375342465.75342","7199938750.75273","8196626506.0241","11543855421.6867","17490602409.6386","21071084337.3494","25213975903.6145","30020240963.8554","34350187579.0381","31319134716.5004","43864974606.2439","56287196799.9246","63001271622.6935","49204077513.0231","52503170825.1532","51505881848.6214","51143647863.1034","47066460534.1627","53225545826.009","56627457081.6723","67388496942.9595","74896533640.4556","80452086781.7451","92452872768.297","105574129353.234","124466951682.516","141781326047.048","133076708201.634","64694378233.3777","103522314704.65","101736066245.604","101322506471.589","132310082252.202","159969308158.549","171486082504.397","183992161275.142","228472902350.893","274642139809.649","309306990309.531","316748382750.137","424492611565.909","494913452511.041","517579926062.883","518582560789.161","509003681558.145","494560912117.7","538874867213.157","581701454037.397","593879556609.396","648293987151.235","",
"IDA only","IDX","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164567881260.8","164437298217.646","158694950647.059","160808198072.233","147423289879.371","172114246251.569","186288530225.915","192647296896.545","201850984960.825","205230282595.826","218419688410.021","210804777284.195","224806956777.202","246723919260.296","277611918148.205","315221888531.697","356903673375.649","418606219397.148","498830180866.823","514367124062.283","560180545391.967","614782927860.099","651220924729.065","721441251439.683","752711351768.469","794537252995.179","797380717551.639","841246101040.992","905424179819.678","935174439012.28","",
"Isle of Man","IMN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
