"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Botswana","BWA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","1829524.74414692","2434587.93899538","3136268.04990887","3735635.39773522","5111389.93447651","6072874.49392712","11227336.1227336","14923291.4923292","20362622.0362622","29591978.8330316","43620882.1887214","64038031.3199105","84189312.1830711","124261633.77035","146504782.928624","148816768.086545","125632474.701012","151128266.033254","214682443.854142","305153374.233129","424922799.794133","466116887.773395","382198698.650092","344516364.299389","365334257.547751","256333438.452644","299212388.909584","304633986.538805","623701192.168872","1113504392.27753","1416420317.11905","1309408389.39454","1261340474.94904","1197253311.87322","1106682559.78544","1283421109.58805","1136483966.06702","1207461378.32804","1817340684.82453","1405393132.082","1710513936.25779","1640741628.43251","1642197920.28825","2264216792.25843","2819784142.00175","2693017198.58503","2626187914.85858","3368393171.30384","3960704521.8181","3997018909.58896","4865710919.10033","5442820771.54807","5476312741.31274","4382467215.94495","4582570191.95419","4701571695.13279","4229497981.87356","4809586118.25193","5493087637.2549","6393136250.80189","",
"Central African Republic","CAF","Gross capital formation (current US$)","NE.GDI.TOTL.CD","22023272.4879086","26094745.9452231","28977957.1689606","28161374.9120467","31425085.8680179","32236884.7906786","33376963.5425825","35772234.9796281","31102983.5836854","30773894.1978131","34008303.4524577","37769211.912557","42455672.7120363","56530332.1112014","43621922.6296786","52260036.6100221","53986075.358704","58612900.0483149","66472894.3493168","68634300.4189513","55850156.3804551","60721697.7052716","49907749.1819238","77939260.6530102","78497488.6527658","133049015.832597","143419445.062876","151698661.66051","132933487.595359","145058921.664421","183086465.822978","174210556.352929","175113093.794368","135275633.152118","99638925.9673054","157482223.723446","73317024.805279","94526113.5841625","106530736.91783","129551919.111137","101256179.454288","95427457.0844505","95420553.7482557","72998929.9730231","86519619.7202721","131928357.37365","149476916.85117","181422956.899998","252691247.531456","271886329.61185","360893405.603096","334210011.446188","271946502.276047","127125027.029785","416684472.310587","369781247.563267","409962376.32584","530547567.951941","575268725.250767","514134248.204932","",
"Canada","CAN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","9285664160.4867","9818791631.13149","10393061338.789","11876418098.5575","14437147605.0308","16599570980.4633","16072003873.7199","16914546339.3328","19202712607.5202","19511915015.791","23005545652.6045","26240024244.8732","32054794520.5479","41607361963.1902","43317931576.8777","52059837728.1947","51569346497.4142","51540282282.8088","61318080928.8031","65294218268.9018","77721244474.1013","62690281267.7312","69130152547.8741","74769515867.5006","78853167337.9714","82169845268.082","96059577677.2247","119735110099.943","133918918918.919","126989201234.145","118470803875.36","109233060312.733","106980079063.638","113182483889.865","117437336053.629","119359735973.597","138975155279.503","133427030670.711","140324426196.406","153531075348.461","145368026859.504","150147199388.262","183287417029.477","219535741737.125","265498432084.502","311292313117.066","351163765012.569","373843486410.497","301860729594.961","379766194696.203","432995159742.087","454750116247.999","460096696619.807","448551471278.152","370694848003.869","347845274263.621","388251384851.891","396024688770.748","394236219987.779","",
"Central Europe and the Baltics","CEB","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90690914749.6331","103340480751.255","105995108991.378","117327875927.231","110375553308.306","109073513629.17","113738866814.009","123954543202.238","150493156474.963","190448534553.607","219109087121.388","266869508948.088","365831997379.053","437973080236.499","295357882850.274","304803655057.74","346539314799.687","305680468253.209","306868653990.531","328137295782.87","296326671919.774","285646453445.323","323368735739.304","379109033061.272","378641850615.16","",
"Switzerland","CHE","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","9228652412.53144","11166120128.692","13402868064.8286","17764005308.3923","20419389118.2493","17214068492.62","16250235637.702","17359291033.9089","25411154921.7002","31405330486.558","38145070119.9499","31853089298.4421","32277880116.239","32671381068.0768","28518466187.1728","29754618452.6474","45959228973.2614","56694318669.5279","63446937060.0697","62760666299.8961","84330371436.7982","77150167364.0167","72325201962.7365","67194722523.0103","76546902829.5679","88891484989.4292","84013814724.9191","69228049335.0789","74458563250.1035","71626980428.7046","67225284225.4855","69506928182.0337","70426475041.7041","81394338753.9912","84795500603.1363","98146847895.9203","108586096666.135","116442573308.897","140416050226.203","141973222130.319","139310096358.538","187034078029.288","162904724502.259","155234027691.436","164788980428.097","156819843245.46","155070399113.752","161140280121.527","160079792408.774","157049817111.519","",
"Channel Islands","CHI","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Gross capital formation (current US$)","NE.GDI.TOTL.CD","578558174.407987","715134719.036413","689668709.656844","867477342.335675","875381859.118322","931692721.627456","1190836060.6493","1167241393.8677","1214958401.46895","1315523120.86374","1563180642.61173","1657856186.65039","1518250060.40934","1440128644.06739","3591078664.12868","1066682267.07197","1403660712.61806","2136508429.606","3024559863.16481","4086409881.53925","6417870344.99682","8087308361.14979","2967678158.59923","2474672364.10179","3788753554.30699","3017493163.624","3564442763.94004","4975124414.45673","6027686122.29648","7710729969.39749","8592711071.80289","8921380112.53651","11574931676.3197","13875497720.2662","14669010150.8877","20322836080.6009","21733763904.9652","23599063357.4205","21980080061.2657","15688641955.8552","17220307302.823","15875927303.0523","15574374921.6187","15916154463.2629","19622773589.1589","26855720509.14","32220393580.3121","36188971047.7771","48174786989.6509","36302416612.2413","50569559016.849","62161866578.5896","70652352298.6865","71337570163.4019","60553163290.3655","58017940749.7135","55627593564.1714","58890290966.0296","66405534892.5786","64297186590.341","",
"China","CHN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","23638552181.3307","11415600751.4827","7429488175.31887","11034744345.6008","14537455203.5096","19089236587.0501","23364741201.5598","17391448452.3519","17665853863.0271","19933437102.9328","30438112787.3913","33570874888.2931","35525455373.9254","45658686850.3066","47877399566.5919","57259418523.4972","51138650741.7328","59267208456.2386","56233026138.2114","64710334643.4783","66147553729.1667","64535523825.3968","65587896076.3359","73648734593.8697","89365467310.7143","120898734132.653","113467013495.652","101875915735.426","122062518395.062","129399924939.271","123261300353.728","135086802707.317","166803943772.371","192493706988.892","226013641335.7","285281654509.203","324265378237.233","341590049606.746","358247795046.563","373159283362.526","406685829690.52","476042624879.487","531654468006.524","657808260134.107","818257918295.718","922299217521.936","1098385112130.33","1437256498446.27","1941968871515.54","2313940477177.45","2833949430554.04","3523539102531.92","3944045972667.65","4440567940537.14","4800371992546.47","4782441087258.13","4788900462234.93","5295112992118.42","6085023394003.93","6176230854190.55","",
"Cote d'Ivoire","CIV","Gross capital formation (current US$)","NE.GDI.TOTL.CD","91352188.9303661","122666014.569838","89627206.45645","135335704.058994","201202155.515796","201174486.831641","223462829.862129","214226859.739131","228223162.268288","265809523.827842","327420401.941946","345370137.258427","386068814.288594","581454803.103964","675931966.845683","873955808.539757","1071770127.70427","1712392176.48019","2351367730.69084","2556863094.2979","2700213316.85596","2187453371.06666","1754683384.95032","1259099474.89411","797104117.867972","903702306.221523","1104803548.53902","1242520923.90744","1297315238.0978","868795542.937284","722113182.460605","772047757.428124","772218863.599099","1081719076.60122","1140264101.15044","1715851944.23142","1470312702.86289","1690854446.02715","1705054548.52413","1647070785.06368","1123632907.44369","1178048483.76777","1161719281.10925","1392836043.06555","1675206414.10253","2382384045.46992","1887040604.44205","2580994610.2834","2935580717.48879","2119876655.72173","3347000965.85591","1195445461.27034","4310300352.77206","6476883156.00984","6980615780.26289","10759458921.3982","10428786025.6467","10380531215.7769","12305638796.8958","11742215114.5823","",
"Cameroon","CMR","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","102022533.513383","113850785.692833","128572764.476603","140681351.061351","123257624.55163","185921175.619683","205423760.609938","261102556.834331","349836503.095617","385254366.903741","549834795.963142","541124999.389124","959051790.00802","1378047841.89668","1657445512.2273","1414402084.08021","2076147491.91688","1815813076.0791","1917646838.01142","2024087801.31169","2027681121.72179","2709758551.60867","3038681319.27767","2610761149.98267","1904505264.34285","1986316670.82423","2073139588.29065","1630286308.73364","2589652647.35054","2092147049.72923","1934249471.92675","2168121615.40903","2310271984.73343","2248685580.36669","2278220713.13764","2015231471.32847","2359393014.0095","2642803623.9351","3299956405.04659","3897356172.84465","3940463887.76876","4054857798.99065","4661061438.01323","6367445852.02542","6156402674.11401","6072761953.80585","7092303298.08937","6627196648.04841","7458592799.02231","8417317576.87431","6926796272.80719","7380136131.01192","8027574640.9195","8820509265.96891","8813411934.5771","",
"Congo, Dem. Rep.","COD","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","439127027.383503","528993520.983666","1607455068.54724","152271015.608084","130527417.974441","144589054.545455","2755072463.76812","498666666.666667","648998710.367452","851263476.282778","1262154368.83896","1409404356.9638","2116674938.09244","2294365374.50039","2148459597.43783","2715843800.42228","6206905136.85909","6432057740.62245","4199065248.02801","7138048347.37782","8339326751.62822","7025058762.50695","6461431391.35926","9500131817.7004","9799507746.48256","12225634047.0315","",
"Congo, Rep.","COG","Gross capital formation (current US$)","NE.GDI.TOTL.CD","70063997.6166836","98063603.6641072","60444677.9580204","39167751.7550781","37715427.9217464","44478736.8302521","66753904.5338844","74796438.0347607","74323982.2317343","70779940.1733206","66569410.5281299","85707106.2872226","119431370.294777","173180264.610629","205230759.689025","300028594.161295","233939696.469155","203517003.374415","240188740.694772","311204325.867","610092158.453262","960139128.361318","1290602344.04143","806159489.32318","666656496.64521","654405180.043142","544621093.84837","453309181.123847","411954788.537443","337608780.000048","445154883.635922","559362426.087416","633567039.099813","566021683.023313","964058841.7209","773878569.980391","833105269.372209","516419055.033552","520206905.038683","653728420.26243","728535486.363802","737117279.314231","710245242.558452","914132752.621412","1048766693.08868","1724877213.90498","2283127013.68386","5362165263.33185","4901260089.6861","5279276723.84941","6204750135.56138","5767741272.86532","7752473135.67573","8452199748.49139","9469415883.87655","9310393474.11427","7496198723.40052","4052651081.956","3133104815.13521","3100812239.40155","",
"Colombia","COL","Gross capital formation (current US$)","NE.GDI.TOTL.CD","816501492.087415","930454522.38806","898271228.192198","853797211.111111","1046178711.11111","848285714.285714","1034592592.59259","990163165.985372","1137818643.84932","1153120074.81945","1456392795.56717","1518363743.08318","1571842116.09434","1884675267.37571","2654086264.51843","2225786112.68289","2694365182.30293","3651201113.82437","4253561836.55199","5071459964.3229","6369031881.43398","7504734883.24292","7983437828.66095","7704606410.29705","7254692885.65973","6644211263.02335","6290054401.09379","7273748004.48627","8622738058.5099","7898429215.08851","9859102855.09497","9395219966.82726","12007731215.9976","16573250501.4493","20865805055.6995","23865715568.447","21521876207.1285","22317169527.5126","19421058964.1494","11100892875.2683","14878732011.2935","15745554551.9172","16900128593.838","17680731082.0191","22761814795.9329","31535643519.9033","37073626402.575","48358464388.8794","57448976381.8503","51098667215.5049","62725116845.8612","77022324342.9406","81990837643.9615","84763081130.8287","91479537471.8813","69771447767.8443","65523256653.4595","67364942296.8119","71135336962.0233","72122495791.4911","",
"Comoros","COM","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","38288771.3543771","35426159.9655578","33199513.5592119","34572926.0741828","33323605.1885821","35493991.9681075","50373867.9979778","60897658.485959","64321130.4243153","61610543.3188226","77513630.9232906","76519305.7891668","82523582.3394648","81710432.1158129","57589207.5097238","71891629.4094596","71457458.1660845","65754360.6799451","66775688.2674726","69003586.1651983","63195716.7135627","68292423.0786806","76853878.5192497","98670783.8696082","114335380.091453","117968784.692035","126013345.951398","134368576.333803","176254110.612855","162877023.452874","165024817.04854","163913461.116778","164074592.607856","182571518.583939","174771412.677753","131747498.019886","127218957.543882","144737246.970442","176475473.901112","","",
"Cabo Verde","CPV","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","753783368.955682","868456568.608567","749594919.693463","792999501.55419","886473745.820031","647840436.056952","585295988.443829","688241045.589484","482019622.541271","586317163.963771","676295306.360666","775098796.17297","699509620.656137","",
"Costa Rica","CRI","Gross capital formation (current US$)","NE.GDI.TOTL.CD","88817131.8063268","92564694.8545412","93216643.3587465","96209079.5627133","86780649.9150389","115652830.188679","123366037.735849","135396226.415094","139501886.792453","170973584.90566","202249056.603774","262141930.031091","272750565.184627","366838177.769754","445611601.513241","424352392.065344","570863477.246208","745670945.157526","826592765.46091","1021551925.32089","1283943990.66511","761603249.507198","643472960.726287","760944366.844956","830908523.399659","1014649504.9505","1114014336.91756","1229404173.96846","1129027576.19739","1396037479.96548","1560594275.72646","1337290462.30499","1762215890.25942","2028264411.27172","2190371446.01625","2273097111.28431","2081043420.63454","2543625869.30353","3105607894.55267","2993998894.91739","3099963659.43087","3205340636.42169","3288993361.95876","3268146263.98435","3518852551.09264","3800728280.11216","4796033202.15159","6275507815.77401","7611428683.27418","5632664778.26154","7347454904.10865","8405781159.11706","9517508594.42654","9440235996.86894","9511969966.40642","10096760511.2411","10504160190.9096","11299326011.6815","11885447926.5476","10916771989.2026","",
"Caribbean small states","CSS","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","1476022100","1793453100","2109814480.58762","2588439083.23281","2953231463.41463","3381257195.12195","3583516565.16443","3682578554.21687","4608346753.24675","5047075342.46575","5231029722.22222","5268913975.90361","5363843764.70588","5625916414.43539","6130377233.92146","6592667103.39557","6187691984.64123","5761906142.69363","6596762269.12929","7114390234.52518","7104782180.85106","3403219325.78136","1445510405.40541","1430247702.7027","1491298513.51351","2134430103.40866","3977000000","3793200000","3398000000","3363200000","3821700000","3632300000","3089100000","3052900000","3362100000","4594700000","6186000000","5968200000","9026500000","6790000000","6480000000","5844000000","6272000000","7247000000","6139000000","8181000000","8735000000","9988000000","12040000000","","",
"Curacao","CUW","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","110373758.786121","153037362.41543","256368405.001525","358773977.943634","499075329.341317","814631674.958541","705840585.774059","684915289.765721","650560956.618465","765378464.606182","737387811.900192","801208587.570621","945870158.343484","1174797490.58971","1409747810.65089","1512145070.42254","1491143055.55556","1983715254.23729","1587449705.53592","1894716904.7619","2641205692.10867","2428914680.05019","2299819840.36488","1955490950.22624","2093483279.3959","2055005655.04241","1860686703.09654","2336701923.07692","2862301245.75311","3822746250","4137977863.44982","4938806925.1035","5843874897.34465","8062702504.76051","5934915254.23729","6182345220.73446","5217140868.59688","4047233714.50597","3089225660.77832","3141204995.35007","2714238322.42317","3654118884.21519","4574983054.67691","4685338923.00425","4964495690.13769","",
"Czech Republic","CZE","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10000421155.2387","6712268344.81121","8918695047.7538","10915683840.4281","14382913149.2097","20552599849.2841","24331078791.0938","20505732114.3521","20670638018.4132","19438517524.2702","19751810444.2228","21780485175.7691","25165981440.868","29720479279.6625","35974404470.0737","40527561421.5232","47477296464.7985","61608725860.7351","74197238704.9913","55594030320.5162","57201261895.7234","62420219353.8056","55054577959.3922","52949315937.6105","54454486330.2421","52617754967.2239","51077792818.4424","57656005361.5481","67708036922.9824","67480164397.3007","",
